Exploratory,EP,Ta_2_ann,P_ann,soil_type,slope,aspect,elevation,type,mixture,N,DBH_sd,h_sd,SCI,CEA,BA,SDI,h,con_BA,age_MTS,H,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,VH_desc_year,VH_asc_year,VH_desc_winter,VH_asc_winter,VV_desc_year,VV_asc_year,VV_desc_winter,VV_asc_winter,S1_ndi_mean,S1_ndi_std,EVI_mean,EVI_std,EVI_contrast,EVI_diss,EVI_entr,EVI_idm,EVI_var,S1_contrast,S1_diss,S1_entr,S1_idm,S1_var,Q
ALB,AEW01,8.092813,1030,Cambisol,2.4,264.37,747.84,Spruce_AC_immature_timber,pure,14,7.7012,1.810463415,3.7511,1.3105,44.3545,841.0612,23.44,98.2937,54,0.399642873,83.58471182,238.1259623,128.272836,460.8502133,1607.268727,2038.497893,2048.102606,2232.971442,741.1726488,338.0928787,-19.02788471,-14.98070134,-18.78963854,-16.16646851,-13.26082626,-8.85964346,-12.44723327,-9.801796898,0.20446715,0.032707117,0.389415129,0.032810571,5.314342571,1.854166667,1.87783824,0.415855958,2.571114535,9.871744792,2.565565775,2.108887301,0.307313511,4.573278356,0.491659746
ALB,AEW02,6.68714,910.75,Leptosol,2.77,272.43,737.34,Spruce_AC_immature_timber,pure,4,11.382,1.763834207,4.2777,1.2642,42.5242,728.1669,26.89,96.6986,74,0.159304445,82.42053532,217.7518551,122.4852631,402.2064207,1354.564194,1726.862121,1788.603249,1877.808993,649.0431562,280.6987658,-20.34967124,-15.51467462,-19.38026362,-17.05569081,-13.51945677,-9.354222326,-12.66529811,-10.50024769,0.208439555,0.033657628,0.343159245,0.030942567,5.895833333,1.958333333,1.884917367,0.400042597,3.039930556,8.533294087,2.416666667,2.094446734,0.319348681,4.397352431,0.865405258
ALB,AEW03,7.163209,959.33,Cambisol,7.25,355.4,693.43,Spruce_AC_immature_timber,pure,3,9.4923,1.922093766,3.8772,1.3308,43.2572,772.4578,28.78,97.3211,64,0.270279702,83.52424471,216.580352,118.833966,400.0188108,1432.066468,1832.394987,1871.552363,2021.386888,674.5358016,311.5890749,-19.95691434,-15.74289885,-18.98761526,-17.00359682,-13.2938989,-9.66668037,-12.36737956,-10.74978713,0.210671244,0.031541823,0.36487199,0.025837105,3.674678198,1.5625,1.909692551,0.435252041,1.890190972,8.4375,2.458333333,2.123327867,0.301815611,4.409722222,0.435453927
ALB,AEW04,7.488208,944.62,Cambisol,18.36,15.13,764.66,Beech_AC_pole_wood,pure,5,4.5764,1.787300882,4.0188,1.1844,32.4834,799.5732,22.22,3.0654,54,0.31978558,159.9937724,437.0606217,228.4350112,1010.826145,4013.634939,5126.549136,5142.594382,5572.015078,2231.053593,1024.690095,-14.40794495,-15.41983277,-14.75983123,-15.5478079,-9.033991942,-10.13068753,-9.971233953,-10.28717751,0.192012588,0.031802898,0.810876387,0.028881222,5.368055556,1.756526413,1.950041072,0.428502877,2.628761574,11.6875,2.875,2.137768433,0.258684941,5.572229107,0.693819863
ALB,AEW05,7.146965,997.81,Cambisol,5.55,172.35,788.19,Beech_AC_mature_timber,pure,3,13.0179,1.452966315,2.6462,1.2132,21.7624,334.4732,33.89,0.4246,154,0.098351757,124.6108842,328.8573528,154.6952082,657.7011264,2496.127455,3218.815575,3278.875003,3538.995591,1743.25331,761.5274577,-13.93582721,-14.07874491,-14.34293963,-14.15769961,-8.568683113,-8.846401812,-9.103270824,-8.924169389,0.222254832,0.02832544,0.591033101,0.042372127,19.70833333,3.5625,2.051125036,0.264309683,9.68153105,8.9375,2.479166667,2.123327867,0.295542273,4.287760417,0.602778108
ALB,AEW06,7.5492,957.41,Cambisol,8.58,317.76,740.2,Beech_AC_immature_timber,pure,7,13.049,0.951189731,5.3019,1.2332,27.4388,486.6435,29.29,14.5429,94,0.538294701,175.023112,415.4685014,216.3012912,825.585105,2952.689422,3777.485875,3861.636259,4153.767445,1845.529881,794.5511413,-15.56446759,-13.74074372,-15.58437931,-13.90738657,-10.04458444,-8.288912682,-10.38758769,-8.585208454,0.199653136,0.023522171,0.662074381,0.043789674,15.62184343,3.111111111,2.036684469,0.287309984,7.199652778,5.298611111,1.833333333,2.051125036,0.377611237,2.353298611,0.380320509
ALB,AEW07,7.267545,944.36,Leptosol,13.07,6.59,771.94,Beech_unmanaged_mature_timber,mixed,5,21.8611,2.973093627,6.8184,0.7411,37.743,583.803,26.63,28.7991,144,0.675112074,135.3363964,349.7328747,204.4853417,749.1733932,2475.369772,3095.368206,3104.19138,3438.279591,1616.981596,820.0709941,-14.92479175,-14.75258436,-15.48322158,-15.32439672,-9.264831142,-9.184688668,-9.726653212,-9.703966018,0.230817432,0.037063213,0.551761383,0.080400913,55.4375,5.890858209,2.080006168,0.206357834,26.22743056,16.45075758,3.261226394,2.195530698,0.233623948,7.948449275,0.790682009
ALB,AEW08,7.743314,948.17,Cambisol,12.44,211.28,766.02,Beech_unmanaged_mature_timber,mixed,4,18.9164,2.598076211,6.0592,0.9139,42.054,661.0414,26.33,32.7151,164,0.846324716,142.5536447,353.7092601,184.3211364,715.489454,2557.677243,3213.368835,3300.605604,3527.779514,1567.541674,731.7812655,-15.68879042,-13.25552962,-16.0639807,-13.30774686,-10.2950117,-7.790643704,-10.74499813,-7.992150184,0.200224358,0.020598197,0.613814699,0.100375936,37.50002336,4.84375,2.080006168,0.224084229,21.31553819,4.822916667,1.8125,1.993362771,0.392078426,2.356119792,0.349085333
ALB,AEW09,7.812462,941.84,Leptosol,10.52,189.67,742.1,Beech_unmanaged_mature_timber,pure,4,14.4344,1.802775638,5.627,0.8821,37.79,657.33,23.33,11.7726,164,0.539121311,128.8673679,322.2536777,151.2667743,699.4148723,2659.489676,3465.058791,3535.508319,3804.211211,1777.718723,783.7172651,-14.92289755,-13.32648242,-14.68934698,-13.11937987,-9.543670239,-8.043214235,-9.77372148,-7.987551021,0.201689388,0.023756956,0.639748507,0.062805358,28.19345238,4.416666667,2.051125036,0.266924623,15.66666667,6.056769148,1.958333333,2.080006168,0.364253394,2.912072147,0.557881122
ALB,AEW10,6.713876,936.17,Leptosol,4.27,191,702.46,Spruce_AC_immature_timber,pure,6,7.9421,0.881917104,4.2763,1.3404,45.1939,894.5842,28.56,97.6702,47,0.293445773,82.28372533,239.1498342,124.7406362,447.745221,1582.652295,2031.415298,2072.225975,2212.572553,715.4664301,293.8476791,-16.36551616,-15.08000865,-17.46308781,-16.5050365,-10.1212992,-9.179303127,-11.15164394,-10.23031992,0.219612662,0.024143492,0.381696622,0.057700893,1.431483477,1.088541667,1.72082861,0.554166667,1.200493707,5.979166667,2,2.065565602,0.362382164,2.846043765,1.067464659
ALB,AEW11,7.420591,1008.98,Cambisol,3.09,111.71,756.22,Spruce_AC_mature_timber,pure,4,8.5511,2.242270675,3.7806,1.3169,51.9323,883.7526,30.44,99.5155,73,0.096315842,77.204317,219.6198862,121.611886,413.7449025,1314.59173,1672.077742,1701.094574,1838.094418,620.6301203,297.6389517,-15.88919213,-16.09194981,-17.53255098,-17.33198316,-9.445084275,-9.91039754,-10.40813883,-10.9258639,0.255603924,0.030239915,0.331673851,0.017149767,2.72392918,1.280060442,1.747873144,0.495833333,1.354290956,10.80486334,2.6875,2.108887301,0.297731931,5.348524306,0.676181927
ALB,AEW12,7.189522,947.37,Cambisol,2.15,21.76,729.69,Spruce_AC_mature_timber,pure,3,10.6186,1.069044968,3.6601,1.2304,42.366,696.4022,32.5,99.7205,75,0.105858397,65.22125075,217.6775608,119.8385513,427.8439439,1350.862386,1684.303369,1713.136672,1873.886875,672.3459464,322.7429648,-16.59417987,-15.91258934,-18.02728395,-17.37442733,-9.986812634,-9.778530356,-11.00293155,-10.87793847,0.245607863,0.037555828,0.333314463,0.025326364,6.27877429,2.020833333,1.957120198,0.368872549,3.057691098,13.59375,2.9375,2.152208999,0.27227007,6.842447917,0.25031946
ALB,AEW13,6.882888,965.64,Cambisol,4.27,235.88,714.72,Spruce_AC_mature_timber,pure,5,12.7064,1.224744871,5.0127,1.2445,52.8248,857.944,35.67,98.4882,94,0.548622489,82.14619126,220.1226955,119.7354279,426.093486,1356.884993,1706.879632,1746.343257,1866.419014,712.1942418,319.8005282,-16.87101177,-14.87824675,-18.0478045,-16.22640617,-10.76071165,-8.931181493,-11.81656993,-9.951535377,0.208802558,0.019194061,0.33927837,0.027861798,8.11603139,2.302083333,1.978922204,0.357283878,3.849491567,5.15555924,1.770833333,1.993362771,0.403820958,2.389583333,0.436238118
ALB,AEW14,6.347387,933.35,Cambisol,3.49,23.8,738.49,Spruce_AC_mature_timber,pure,6,17.659,4.216370214,4.3309,1.137,41.3692,648.7974,16.56,99.0283,93,0.779069571,95.4103889,235.1719206,133.9249922,438.0570335,1428.174328,1794.593334,1847.53099,2006.82273,775.7076348,374.858145,-19.17972387,-16.24657502,-18.73905292,-17.61471777,-12.67502357,-10.07165424,-11.97731015,-11.21507542,0.220854046,0.034363341,0.355769854,0.033142519,9.091758098,2.416666667,1.993362771,0.337820309,4.317905088,9.657194912,2.5625,2.108887301,0.292081907,4.678602431,0.453941491
ALB,AEW15,7.932744,974.2,Leptosol,12.68,216.97,694.15,Beech_AC_thicket,mixed,10,3.016,3.822448314,2.556,0.9713,16.2267,450.0368,22.11,1.0798,32,0.815104781,153.0995644,366.7972324,169.3677127,785.3741686,2935.62741,3899.275035,3992.058247,4304.492749,1949.154629,833.1319613,-15.63486569,-12.99184735,-15.37397813,-12.92559808,-10.05739517,-7.538415605,-10.54851553,-8.161185079,0.186593965,0.023979978,0.690878557,0.026100898,6.259597873,1.891666667,1.913912774,0.395917485,2.631092945,5.678707108,1.916666667,2.051125036,0.369527337,2.781134125,0.377395062
ALB,AEW16,7.90482,946.71,Cambisol,12.43,251.54,783.64,Beech_AC_thicket,pure,7,6.8556,2.697735676,3.6712,0.933,19.4955,456.8031,21.44,3.8317,45,0.104732481,178.290431,429.5407437,210.3743941,872.911229,3381.521538,4389.811096,4486.758782,4808.947373,2122.975074,910.3091155,-15.93838225,-12.56640864,-15.63639786,-12.36567241,-10.3963794,-6.769681781,-10.32781706,-7.195657494,0.204570208,0.026145493,0.748991141,0.049310926,21.34375,3.776234568,2.051125036,0.247843698,9.789388021,7.529695849,2.208333333,2.051125036,0.336942283,3.524088542,0.549011196
ALB,AEW17,7.126329,944.62,Cambisol,7.17,288.73,817.31,Beech_AC_pole_wood,pure,8,6.2788,2.00693243,4.2403,0.9777,34.7312,800.8802,33.44,1.5623,44,0.140619298,164.2516024,424.0005709,207.8840016,963.0751006,3890.680615,5066.026975,5153.253899,5462.602582,2148.559193,981.8234332,-15.50886262,-13.81203391,-15.80219327,-13.89414422,-9.852318351,-8.230210535,-10.2649648,-8.791030881,0.213390094,0.031232064,0.819121378,0.031743642,4.079218913,1.604166667,1.87783824,0.440311539,2.094748127,11.15277778,2.708300705,2.152208999,0.268369716,5.299924086,1.067878187
ALB,AEW18,7.389313,940.19,Cambisol,6.42,105.64,758.84,Beech_AC_mature_timber,pure,6,19.7959,1.201850425,3.1343,1.2223,23.3629,363.6455,30.78,2.146,147,0.918726539,143.3820988,402.5566342,194.7295039,819.8505283,2351.084977,2866.163422,2942.283952,3197.705325,1829.526782,874.8399355,-12.84832827,-14.85012051,-13.42691636,-15.14231615,-7.614476718,-9.817675196,-8.009212618,-10.38248084,0.249469734,0.042484667,0.528369463,0.053018528,30.2897349,4.3125,2.080006168,0.235691344,14.28385417,14.19791667,2.979166667,2.166649566,0.252831533,6.178762977,0.893042094
ALB,AEW19,8.826198,999.61,Cambisol,15.2,11.5,755.44,Beech_AC_mature_timber,mixed,5,20.0535,1.855921454,5.5056,1.0533,26.6245,430.9673,32.78,0,164,1.041578692,189.1735687,395.093158,219.9117478,773.4520119,2487.545653,3099.665245,3123.200903,3400.783519,1809.437986,856.195436,-13.82797663,-14.13802249,-13.58364092,-13.86740193,-8.257801914,-8.853060412,-8.416407017,-8.964763588,0.235698467,0.065214924,0.563287506,0.057923563,27.46515841,4.140004182,2.080006168,0.251360575,13.08615451,21.13888889,3.819279307,2.181090132,0.21193872,10.39756944,0.482692226
ALB,AEW20,7.251468,927.15,Cambisol,5.73,5.92,765.78,Beech_AC_mature_timber,pure,4,14.6099,1.166666667,4.3818,1.3253,28.5717,453.9681,29.89,0,139,0.667964639,166.512139,398.5581049,200.5658487,805.7802951,2693.27488,3335.101742,3376.344391,3672.154432,1894.647342,889.1631436,-17.31040424,-13.82359127,-15.48676968,-13.98082057,-12.08432122,-8.555450557,-10.59608916,-8.880161457,0.187709128,0.036932772,0.595355357,0.056399729,20.44561476,3.642044104,2.080006168,0.267119394,10.33699749,11.31551289,2.826388889,2.123327867,0.270502804,5.388715278,0.470904574
ALB,AEW21,7.733408,1009.78,Cambisol,9.21,289.91,757.5,Beech_AC_mixed_immature_timber,mixed,7,19.6839,1.691481928,6.797,1.0323,26.3642,428.972,33.11,0,149,1.258978992,169.689165,392.1415589,185.6346523,798.8649971,2899.494418,3666.256063,3719.278652,4001.222452,1971.850743,891.5542141,-14.89834395,-12.4269245,-14.925941,-12.14781016,-9.541633068,-6.787724563,-9.5621638,-6.721267486,0.216330315,0.03798545,0.644572352,0.067060473,37.51388889,4.96875,2.080006168,0.209000421,18.91080729,14.13860087,3.083333333,2.152208999,0.257049502,6.815645358,0.298542151
ALB,AEW22,7.618157,947.56,Cambisol,7.84,153.11,813,Beech_AC_immature_timber,pure,3,13.6793,2.692582404,4.2639,1.2067,26.8349,444.4829,33.33,8.6118,129,0.407629293,149.2541622,356.6399521,173.862927,724.5726531,2620.094552,3376.162945,3462.593445,3714.360804,1740.85287,768.3330294,-13.88590685,-14.26318912,-13.77819667,-14.23296497,-8.54861707,-8.97833638,-8.931499431,-9.355222109,0.214547358,0.029800403,0.627878829,0.055948048,15.38054078,3.208333333,2.080006168,0.274953319,7.871743863,10.04861111,2.645833333,2.137768433,0.28338513,4.778328454,0.342706092
ALB,AEW23,7.78867,943.31,Cambisol,9.36,309.23,777.64,Beech_AC_mature_timber,pure,3,21.6394,3,5.3558,1.0877,22.5975,357.9248,16.33,0,179,0.717869174,153.1215372,330.4819829,157.8119663,684.1948552,2543.483571,3337.870001,3364.360446,3634.763174,1786.565273,795.6369767,-15.24074844,-13.2950813,-14.99540062,-12.80272263,-9.793028279,-7.885438696,-10.02403567,-7.900421277,0.199414299,0.02857073,0.604220548,0.062674089,33.19022851,4.507958801,2.080006168,0.216018921,15.7289462,7.298611111,2.208333333,2.108887301,0.314745628,3.595196759,0.324646721
ALB,AEW24,,990.9,Cambisol,9.77,190.2,759.83,Beech_AC_thicket,mixed,14,5.2354,2.179449472,3.9437,1.0477,28.6103,707.5239,11,7.8977,34,1.451180475,147.0941366,362.6969602,178.2465161,779.4399469,3139.512334,4123.992446,4139.484332,4493.796072,1937.679743,854.9409237,-14.39662882,-13.53207401,-14.51658163,-13.0192652,-9.323319373,-8.231050429,-10.01474398,-8.370358609,0.181026945,0.032877973,0.702973781,0.02188289,5.254452926,1.791666667,1.87783824,0.433488494,2.341145833,10.28705318,2.666666667,2.152208999,0.290323127,4.920283565,0.586971908
ALB,AEW25,8.184757,1016.2,Cambisol,8.42,127.66,712.64,Beech_AC_thicket,mixed,10,3.0845,3.308238874,2.4522,0.9788,17.986,504.419,18.22,0,26,0.83339234,139.8919291,365.8909278,169.433779,754.3252529,3237.858676,4193.84121,4271.369457,4567.493211,1973.214243,844.8248498,-14.27054744,-14.33245729,-14.02783198,-14.09741973,-8.756504007,-8.98375938,-9.078327078,-9.20680287,0.212339753,0.036361015,0.720381384,0.028053081,3.397773693,1.447301661,1.863397674,0.478047843,1.599015258,8.208333333,2.354166667,2.108887301,0.321101687,4.076385304,0.593662298
ALB,AEW26,7.230721,1014.7,Cambisol,11.95,49.94,751.12,Beech_AC_pole_wood,mixed,12,6.3621,2.891558595,3.083,0.8551,13.6853,322.3505,15.11,0,44,0.905033317,168.4663945,452.5836822,201.3676971,914.4744806,3282.036089,4133.320194,4202.56543,4486.818101,2098.448194,971.8839344,-13.30436722,-15.97893114,-13.47122344,-15.94111764,-7.71528319,-10.76492712,-8.57096869,-10.76956611,0.221263512,0.033447851,0.709617065,0.047730984,20.4654897,3.833333333,2.080006168,0.240823473,9.182319792,9.5625,2.520833333,2.123327867,0.311958129,4.69947965,0.592116733
ALB,AEW27,7.611832,974.25,Leptosol,4.83,229.38,783.41,Beech_AC_pole_wood,mixed,12,4.6216,1.394433378,3.316,0.9721,23.3507,593.8818,25.22,1.8631,39,1.16341806,179.0163223,364.3319569,200.6465883,750.0772347,3125.861071,4179.173671,4245.790194,4591.971902,1952.98244,822.93191,-15.20363067,-13.39592236,-15.25726918,-13.33672428,-9.770239645,-7.994518027,-10.19035252,-8.451033892,0.203340696,0.023252473,0.719252437,0.028444601,5.344475494,1.822916667,1.87783824,0.417369946,2.694409292,6.074619948,2,2.036684469,0.364460784,2.7758297,0.619808272
ALB,AEW28,8.177136,986.51,Cambisol,4.5,218.28,754.87,Beech_AC_mixed_immature_timber,mixed,6,11.5534,1.322875656,5.8143,1.1912,29.589,556.1147,29,12.9838,74,0.731217113,151.6788125,375.486577,187.3452576,805.7500586,2876.41408,3658.893163,3704.984583,3997.590025,1803.384901,811.9230328,-14.5304778,-13.7425653,-14.46841478,-13.42831222,-9.000671527,-8.338658577,-9.318294071,-8.443628687,0.223276378,0.032898382,0.653811334,0.045833114,6.892564103,2.130208333,2.006048511,0.338042935,3.100563275,12.80094813,2.889373647,2.166649566,0.266567863,5.779025364,0.818601798
ALB,AEW29,7.625659,910.75,Leptosol,2.62,278.09,760.05,Beech_AC_mixed_immature_timber,mixed,5,10.9898,2.00693243,3.9988,1.2466,35.2839,615.2997,24.44,74.2938,94,0.792381692,111.9736849,297.4846712,145.1511038,582.9763892,2019.958837,2523.636737,2554.060587,2763.0162,1199.849312,568.3853915,-18.67188469,-14.61436763,-17.77619068,-15.32414663,-12.78958146,-9.030427876,-11.86256726,-9.609977752,0.200750763,0.031983713,0.451679423,0.090527048,37.13273196,4.895833333,2.080006168,0.212527301,20.70225694,11.69270833,2.791666667,2.152208999,0.270642707,5.557581019,0.782476544
ALB,AEW30,6.952427,896.82,Cambisol,6.65,121.2,735.22,Beech_AC_mixed_immature_timber,mixed,3,9.4363,0.866025404,4.8491,1.2304,27.5345,544.627,22,5.2494,84,0.437256809,148.6934428,394.7460975,181.7636361,805.3575164,2913.251003,3669.10008,3731.857814,4001.196031,1853.800746,812.7596107,-15.07036859,-14.8052773,-15.14519244,-15.02046855,-9.284301687,-9.549902988,-9.548416834,-9.830330061,0.225889428,0.023369907,0.658757802,0.046625497,9.728772395,2.572199026,1.978922204,0.323069762,5.441423551,5.8125,1.958333333,2.051125036,0.373186903,2.595427435,0.695670873
ALB,AEW31,7.398241,961.04,Leptosol,2.01,50.89,738.35,Spruce_AC_immature_timber,pure,1,6.6864,3,3.3963,1.2604,43.5817,843.5131,21.33,100,54,0,91.00853518,262.563283,136.9821596,508.6455158,1597.981116,2005.091603,2022.642057,2199.078148,745.2760884,333.4957194,-15.91453459,-15.77244624,-17.21895343,-17.4356321,-9.546373093,-9.796725795,-10.64593911,-10.87794082,0.234659559,0.027706922,0.390783583,0.019680917,4.416666667,1.666666667,1.863397674,0.416529213,2.26171875,8.080882353,2.333333333,2.094446734,0.318314666,3.728047332,0.713533985
ALB,AEW32,7.21344,946.42,Leptosol,10.26,31.33,708.15,Spruce_AC_immature_timber,pure,4,7.8697,3.231786572,3.3483,1.2689,30.7487,606.6113,22.78,97.9246,54,0.366137104,90.77409937,249.7235415,135.6793181,465.2860774,1551.114241,1952.746572,1997.291408,2132.612181,772.1212658,351.9964548,-16.14773737,-16.476045,-17.55101438,-17.77741498,-9.631814282,-10.30868351,-11.16310559,-11.54234268,0.2228981,0.028858803,0.387120496,0.032844657,6.453020924,1.958333333,1.978922204,0.384234709,3.258522164,6.548635308,2.0625,2.065565602,0.356102941,3.271701389,0.479841306
ALB,AEW33,5.995533,963.27,Cambisol,3.43,241.96,771.68,Spruce_AC_immature_timber,pure,5,7.8834,2.5,3.3696,1.3427,37.6345,734.2842,24.67,94.8812,54,0.404713192,98.12205464,231.5448817,122.827597,437.891462,1519.028038,1951.341779,1989.625251,2142.682919,680.3156068,296.8191556,-16.01129438,-15.12716343,-17.22021362,-16.64425712,-9.66829337,-8.8958173,-11.00859054,-9.957423992,0.221387349,0.024426548,0.384421604,0.036430333,5.131944444,1.696465774,1.87783824,0.423816931,2.386497651,4.770833333,1.770833333,2.022243903,0.393831818,2.362413194,0.279258574
ALB,AEW34,6.86331,963.27,Leptosol,5.54,239.4,773.19,Spruce_AC_immature_timber,pure,4,7.1411,5.754225501,2.9256,1.3773,38.9958,726.1949,11.89,96.4573,68,0.206510179,102.8489078,215.5141771,118.7864712,422.8759341,1389.513448,1755.50522,1805.478533,1955.971203,664.2275887,291.1007108,-16.20468561,-15.18829102,-17.4726384,-16.71986562,-9.972948263,-8.929439556,-10.94725435,-10.11233734,0.226416423,0.021841529,0.356073197,0.025180886,2.385939927,1.291666667,1.776683698,0.485688134,1.183126301,4.535846561,1.708333333,1.993362771,0.404595588,2.335270538,0.323447792
ALB,AEW35,8.039419,999.89,Leptosol,8.05,197.91,764.47,Beech_AC_thicket,mixed,13,4.4678,3.201562119,2.7447,0.9864,13.0575,342.0093,27,4.9145,109,1.360629492,146.8549051,347.4925589,178.4394157,732.658713,3109.992911,4232.914812,4279.676853,4607.417614,1960.646281,834.3299364,-14.64778785,-13.35121378,-14.66036478,-13.43129067,-9.26586482,-8.139429837,-9.772186952,-8.633316457,0.19886433,0.026683578,0.724596009,0.037069031,12.13754252,2.798611111,1.964481638,0.330807997,5.582291667,5.608452491,1.916666667,2.051125036,0.364271054,2.964265046,0.553486264
ALB,AEW36,6.88301,967.36,Leptosol,8.35,327.98,780.28,Beech_AC_thicket,mixed,10,14.7636,6.34428877,4.2925,0.9595,18.2647,325.7945,29,16.4531,34,1.371178541,150.7557633,384.2198261,208.6811738,792.9443125,2738.083962,3481.85492,3554.744902,3847.497768,1770.046654,868.1876876,-15.42212249,-13.78059254,-15.61352725,-13.79501548,-9.913934984,-8.14586054,-10.39272811,-8.628424114,0.203565659,0.034080823,0.618978102,0.071798748,39.6875,4.895833333,2.080006168,0.228651256,19.17057292,12.07291667,2.833333333,2.108887301,0.267002768,5.802135998,0.532344747
ALB,AEW37,7.776113,957.41,Leptosol,4.22,301.11,733.47,Beech_AC_thicket,mixed,8,11.709,1.322875656,4.6028,0.92,14.032,267.5963,17.33,2.1378,184,1.023335205,164.933322,380.3827283,196.0053614,781.5462261,2632.925241,3325.056648,3450.181988,3707.64281,1892.614696,877.7763103,-14.9647626,-13.81133907,-14.85439789,-14.01924291,-9.329556352,-8.32583235,-9.809000699,-8.831451673,0.20173247,0.028921508,0.613869451,0.06836355,51.26617521,5.850010456,2.080006168,0.205717542,24.68154557,7.555555556,2.270833333,2.108887301,0.316704374,3.823133681,0.512101566
ALB,AEW38,7.789794,946.71,Leptosol,11.05,244.05,765.87,Beech_AC_pole_wood,pure,7,4.653,1.414213562,3.4871,1.009,20.63,527.2696,25,0.0687,37,0.322286806,178.1709855,426.9166276,205.5706239,871.69725,3462.809905,4530.507857,4653.674004,4954.113071,2061.209933,873.0915678,-15.85465391,-12.38991077,-15.92374623,-12.26631439,-10.30581834,-6.911981245,-10.61103281,-7.191249452,0.198509123,0.023121037,0.766323017,0.044152384,8.360785199,2.322916667,1.964481638,0.361458333,4.16062164,5.181068602,1.916666667,2.051125036,0.371716315,2.540798611,0.980865147
ALB,AEW39,7.694681,967.29,Leptosol,12.38,181.37,791.39,Beech_AC_pole_wood,mixed,4,7.9529,0.866025404,4.9335,1.1258,29.8161,640.0687,28.33,0.8152,79,0.094254169,157.6148466,433.4549117,201.3707188,889.0002756,3027.89136,3857.783967,3898.601501,4222.797929,1942.19442,840.4501745,-14.41909982,-13.80258177,-14.46254151,-13.54151134,-9.012735038,-8.467700115,-9.492372954,-8.574299084,0.208552485,0.036075441,0.659649385,0.033653374,5.388903417,1.802083333,1.87783824,0.4234159,3.136922824,11.28125,2.819390402,2.152208999,0.258937824,5.538194444,1.040078955
ALB,AEW40,8.172485,1030.47,Leptosol,3.09,219.16,779.15,Beech_AC_mature_timber,pure,4,13.6315,1.054092553,4.8202,1.2931,29.7189,493.934,30.89,0,124,0.470302222,151.1989923,369.7216133,173.7707121,770.8825187,2836.89405,3559.682578,3597.171878,3904.614066,1817.141115,847.830615,-17.59080118,-13.66318758,-15.51855625,-13.27823833,-11.93066863,-8.323467901,-10.44116629,-8.380567223,0.196729809,0.035329082,0.636340415,0.026153315,6.589940745,2.070337252,1.950041072,0.35772813,3.048501924,14.67708333,3.135416667,2.181090132,0.251437852,6.663411458,0.711546462
ALB,AEW41,7.196343,914.97,Leptosol,8.59,32.02,737.17,Beech_AC_immature_timber,pure,4,11.6096,1.732050808,4.3145,1.2951,31.7425,549.6674,30.67,0,94,0.353762407,149.843936,381.282565,181.7837397,801.3199723,3099.796191,4062.645048,4098.118461,4393.463232,1964.443276,865.2296779,-14.40886716,-14.78742148,-14.2468778,-14.73908915,-9.023499593,-9.598318315,-9.589892544,-9.894648438,0.193968555,0.023464949,0.69583486,0.028988595,6.353446724,2.007220265,1.921159939,0.388254742,3.189282423,6.535035035,2.041666667,2.036684469,0.357637586,2.962022569,0.561668377
ALB,AEW42,7.674042,942.52,Leptosol,14.85,340.14,776.25,Beech_AC_immature_timber,pure,6,12.4976,1.5,5.7194,1.1537,25.8667,472.2598,33,1.0763,94,0.348356156,181.8364734,423.5799677,193.1636047,825.5935516,3172.343942,4131.902467,4157.128422,4491.303867,1951.384173,828.0282086,-15.58636333,-13.47869856,-15.16907113,-13.30703857,-10.02004439,-8.219165907,-10.20581939,-8.509165255,0.194603158,0.025437584,0.712323598,0.029521879,8.466627482,2.291666667,1.978922204,0.333745013,3.820529514,7.020833333,2.145833333,2.051125036,0.349019608,3.264105903,0.302406
ALB,AEW43,7.279166,948.17,Leptosol,5.43,152.83,738.48,Beech_AC_mature_timber,pure,6,17.2016,3.122498999,6.3071,1.0319,19.6569,337.1415,29.33,0,154,1.018607107,146.8681822,376.5624166,179.0414759,734.0102545,2430.571729,2986.746488,3063.001073,3264.814699,1836.569506,841.8261046,-13.95596562,-13.9678642,-14.22498181,-14.09337966,-8.562951356,-8.841971943,-8.819283197,-9.080255425,0.239415338,0.028599901,0.552012907,0.042686514,20.65665584,3.6875,2.080006168,0.251093239,9.848766121,8.062249373,2.270833333,2.108887301,0.335550426,3.836268068,0.364834149
ALB,AEW44,7.670823,952.77,Leptosol,11.03,271.1,799.51,Beech_AC_thicket,mixed,6,11.8367,2.619372274,5.4009,0.988,18.7491,357.2185,17.89,0,154,0.816725798,150.2232635,371.1619985,187.1217338,757.986374,2833.854708,3689.123196,3654.180976,4030.258568,1891.340599,872.3618993,-15.58054638,-12.68588739,-15.61136829,-12.21898638,-10.15587538,-7.143938818,-10.47625173,-7.285131765,0.194162676,0.037914403,0.638605105,0.078697277,39.3125,4.890625,2.080006168,0.205383965,19.77907986,13.12393272,2.983333333,2.166649566,0.251557826,5.860677083,0.417133186
